District Name,nces_id,Dissimilarity,State,Size
WEST FARGO 6,3819410,0.046598406646783275,North Dakota,3061
Akron City,3904348,0.3497813236192305,Ohio,6556
Canton City,3904371,0.0033538539006339463,Ohio,2266
Cincinnati Public Schools,3904375,0.6228309089727122,Ohio,11042
Cleveland Municipal,3904378,0.36315361225535225,OHIO,10765
Columbus City School District,3904380,0.4211126803736406,Ohio,13547
Dayton City,3904384,0.4264363512310393,Ohio,4280
Hamilton City,3904410,0.015339812333761221,Ohio,2532
Medina City SD,3904438,0.0017269767970021677,Ohio,2054
Parma City,3904463,0.09008212302488136,Ohio,4078
South-Western City,3904480,0.3260104010347105,Ohio,6647
Sylvania Schools,3904487,0.12976971326707568,Ohio,2461
Toledo City,3904490,0.2619024386217571,Ohio,6598
Westerville City,3904504,0.06956629636658249,Ohio,4747
Willoughby-Eastlake City,3904510,0.24564424365608384,Ohio,2457
Worthington City,3904513,0.09351574634522378,Ohio,3226
Milford Exempted Village,3904550,0.012515018021625988,OHIO,2031
Lakota Local,3904611,0.10713740653675186,Ohio,5429
Olentangy Local,3904676,0.11591754932446614,OHIO,7066
Pickerington Local,3904689,0.09908749011357951,OHIO,3450
Hilliard City,3904701,0.039937863948802055,Ohio,5246
Dublin City,3904702,0.10820922071420769,Ohio,5127
Forest Hills Local,3904734,0.04805609877614378,Ohio,2307
Northwest Local,3904736,0.1441139896373057,Ohio,2658
Great Oaks Career Campuses,3905106,0.42934204870115256,Ohio,2551
Findlay City,3910000,0.02587156402643428,Ohio,2000
EPIC BLENDED LEARNING CHARTER,4000800,0.05734547975035856,OKLAHOMA,5349
EDMOND,4010590,0.1787499124348478,Oklahoma,7468
LAWTON,4017250,0.10974075534580796,Oklahoma,3746
MIDWEST CITY-DEL CITY,4019950,0.2293303626360105,Oklahoma,3498
MOORE,4020250,0.11118318348286038,Oklahoma,7255
NORMAN,4021720,0.08962298859816006,Oklahoma,4826
OKLAHOMA CITY,4022770,0.2255755500893231,Oklahoma,8017
PUTNAM CITY,4025290,0.14561374356647755,Oklahoma,5133
TULSA,4030240,0.30007383192430925,Oklahoma,7943
Hillsboro SD 1J,4100023,0.09901495617819134,Oregon,5790
Greater Albany Public SD 8J,4101120,0.129747159607219,Oregon,2877
Beaverton SD 48J,4101920,0.16308023878826922,Oregon,13361
Bend-LaPine Administrative SD 1,4101980,0.16836738614154126,Oregon,4784
Corvallis SD 509J,4103480,0.12160608884746815,Oregon,2132
Eugene SD 4J,4104740,0.07818498308175673,Oregon,5330
Gresham-Barlow SD 10J,4106000,0.19962937725667115,Oregon,3574
Klamath County SD,4107020,0.18420871346213757,Oregon,2052
Lake Oswego SD 7J,4107230,0.05248989815984993,OREGON,2460
Medford SD 549C,4108040,3.281258868267911e-05,Oregon,2183
North Clackamas SD 12,4108830,0.08222279665615387,OREGON,5051
Oregon City SD 62,4109330,0.07315037767288633,Oregon,2396
Portland SD 1J,4110040,0.28279573684904513,Oregon,13229
Redmond SD 2J,4110350,0.12583871848036166,Oregon,2693
Reynolds SD 7,4110520,0.006958763224865737,Oregon,2775
Salem-Keizer SD 24J,4110820,0.3249276333174987,Oregon,12858
Springfield SD 19,4111670,0.22527203882067498,Oregon,3102
Tigard-Tualatin SD 23J,4112240,0.02718975468975468,Oregon,3653
West Linn-Wilsonville SD 3J,4113170,0.16487152968054153,Oregon,3216
Allentown City SD,4202280,0.07654271379751308,PENNSYLVANIA,5127
Altoona Area SD,4202340,0.0,Pennsylvania,2224
Armstrong SD,4202590,0.12671581849787208,PENNSYLVANIA,2059
Bethlehem Area SD,4203570,0.08603872017755346,Pennsylvania,4570
Central Bucks SD,4205310,0.07926496195405863,Pennsylvania,4614
Central Dauphin SD,4205400,0.4319114104294123,Pennsylvania,3413
Chambersburg Area SD,4205550,0.1701732467653294,Pennsylvania,2975
Council Rock SD,4206960,0.11009016449858902,Pennsylvania,3615
Downingtown Area SD,4207710,0.20866395046417646,Pennsylvania,4382
East Stroudsburg Area SD,4208670,0.10880789113114128,Pennsylvania,2284
Erie City SD,4209300,0.19729798522822528,PENNSYLVANIA,3063
Lancaster SD,4213140,0.08573576264436478,Pennsylvania,2911
Lower Merion SD,4214160,0.06977099746222681,Pennsylvania,2915
Norristown Area SD,4216980,0.01613652511340657,Pennsylvania,2373
Philadelphia City SD,4218990,0.45984829386582293,Pennsylvania,37047
Pittsburgh SD,4219170,0.3575031308379251,Pennsylvania,6781
Pocono Mountain SD,4219500,0.2330374325545307,Pennsylvania,2829
Scranton SD,4221090,0.02087798472545055,Pennsylvania,2944
West Chester Area SD,4225290,0.08029410600308798,Pennsylvania,3872
West Shore SD,4225830,0.29260636181926225,Pennsylvania,2438
Wilkes-Barre Area SD,4226300,0.05476377793915921,PENNSYLVANIA,2274
Cranston,4400240,0.4265296852733444,Rhode Island,3397
Pawtucket,4400840,0.2189110624689518,Rhode Island,2207
Providence,4400900,0.34290859837641036,RHODE ISLAND,7057
Warwick,4401110,0.014298561151079109,Rhode Island,2396
Aiken 01,4500720,0.08917371102743768,South Carolina,6940
Anderson 01,4500780,0.07847393725650642,South Carolina,3153
Anderson 05,4500900,0.18030104712041883,South Carolina,3686
Beaufort 01,4501110,0.19608994369128252,South Carolina,6649
Berkeley 01,4501170,0.16290390084631295,South Carolina,10940
Charleston 01,4501440,0.558868130848095,South Carolina,13583
Cherokee 01,4501500,0.19771637186071123,South Carolina,2350
Chesterfield 01,4501560,0.2905837507966956,South Carolina,2280
Darlington 01,4501860,0.17994533092239529,South Carolina,2827
Dorchester 02,4502010,0.21742944602901865,South Carolina,7882
Florence 01,4502130,0.20797512500353174,South Carolina,4607
Georgetown 01,4502280,0.31881918474959103,South Carolina,2621
Greenville 01,4502310,0.2601774630813489,South Carolina,22269
Greenwood 50,4502340,0.0344605647247076,South Carolina,2497
Horry 01,4502490,0.202921764489764,South Carolina,14411
Kershaw 01,4502550,0.14367146400501818,South Carolina,3288
Lancaster 01,4502580,0.39083876172326926,South Carolina,4103
Lexington 01,4502700,0.16475212954175306,South Carolina,8496
Lexington 02,4502730,0.08957228345608167,South Carolina,2506
Lexington 05,4502820,0.41701564181080863,South Carolina,5754
Oconee 01,4503060,0.24483918296371876,South Carolina,2943
Pickens 01,4503330,0.2314911270632274,South Carolina,4945
Richland 01,4503360,0.613559959215351,South Carolina,6277
Richland 02,4503390,0.32829618783113,South Carolina,8900
Spartanburg 02,4503510,0.1412399726915856,South Carolina,3245
York 03,4503870,0.06298725793417909,South Carolina,5008
York 04,4503900,0.16850521175491973,SOUTH CAROLINA,5262
SC Public Charter School District,4503901,0.3527142444539191,SOUTH CAROLINA,3991
Sumter 01,4503902,0.10088200191158193,South Carolina,4456
Charter Institute at Erskine,4503909,0.22895226992549714,SOUTH CAROLINA,2937
Orangeburg,4503910,0.6144135306055426,SOUTH CAROLINA,3933
Rapid City Area School District 51-4,4659820,0.25552179813047615,South Dakota,4015
Sioux Falls School District 49-5,4666270,0.17762024873793142,South Dakota,7228
Hamblen County,4700001,0.00403887816373652,Tennessee,3101
Anderson County,4700090,0.20154383808902032,Tennessee,2198
Shelby County,4700148,0.5336202661680959,Tennessee,29155
Bedford County,4700180,0.4245761689291101,Tennessee,2605
Blount County,4700300,0.0002838623045669786,Tennessee,2873
Bradley County,4700330,0.006654921688832749,Tennessee,3098
Cumberland County,4700900,0.025386864794989934,Tennessee,2068
Dickson County,4701020,0.21774876998046092,Tennessee,2413
Hamilton County,4701590,0.5030006263269068,Tennessee,14628
Hawkins County,4701740,0.014282295609798518,Tennessee,2097
Jefferson County,4702100,0.0,Tennessee,2010
Johnson City,4702130,0.001976885644768847,TENNESSEE,2412
Knox County,4702220,0.2699736519501448,Tennessee,18827
Lawrence County,4702340,0.27348303180014266,Tennessee,2202
Madison County,4702580,0.38749745943662295,TENNESSEE,3292
Marshall County,4702670,0.4274962185409946,Tennessee,2040
Maury County,4702760,0.2263568515563293,Tennessee,3254
McMinn County,4702820,0.13274708334793123,Tennessee,2070
Montgomery County,4703030,0.269593821213272,Tennessee,10575
Davidson County,4703180,0.35975050780381934,Tennessee,25074
Putnam County,4703480,0.16104593406226986,Tennessee,3736
Robertson County,4703600,0.2707854802455744,Tennessee,5794
Rutherford County,4703690,0.22569549521171736,Tennessee,17927
Sevier County,4703780,0.2825167649896405,Tennessee,3485
Sullivan County,4703990,0.02346335403726707,Tennessee,2661
Sumner County,4704020,0.2097098338833357,Tennessee,9028
Tipton County,4704080,0.2254187718105244,Tennessee,3096
Washington County,4704380,0.02475744396119105,Tennessee,2584
Williamson County,4704530,0.18007497325840852,Tennessee,14367
Wilson County,4704550,0.1474988928819791,TENNESSEE,7090
HAYS CISD,4800010,0.21989081308453032,Texas,6766
TEXANS CAN ACADEMIES,4800016,0.16714749160004638,Texas,5037
UPLIFT EDUCATION,4800030,0.39953062136790346,TEXAS,4610
TEXAS COLLEGE PREPARATORY ACADEMIES,4800163,0.16885778362075635,Texas,2037
PREMIER HIGH SCHOOLS,4800207,0.3690901309174461,TEXAS,6801
YES PREP PUBLIC SCHOOLS INC,4800209,0.16887186629526463,Texas,11598
IDEA PUBLIC SCHOOLS,4800211,0.2374840831903752,Texas,16467
KIPP TEXAS PUBLIC SCHOOLS,4800264,0.2085242840862249,TEXAS,5651
HARMONY PUBLIC SCHOOLS - NORTH TEXAS,4800292,0.17795629624366927,TEXAS,4407
INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),4801440,0.2946777531767424,TEXAS,3401
COLLEGE STATION ISD,4807350,0.028359136542656156,Texas,4245
ABILENE ISD,4807440,0.11889799842195481,Texas,4393
ALDINE ISD,4807710,0.10962905801084431,Texas,17767
ALIEF ISD,4807830,0.037387324501180284,Texas,12233
ALVIN ISD,4808090,0.052244646854760185,Texas,5608
AMARILLO ISD,4808130,0.41820455185352806,Texas,8509
ANGLETON ISD,4808310,0.012263758616305843,Texas,2047
ARLINGTON ISD,4808700,0.4218460001740045,Texas,17230
AUSTIN ISD,4808940,0.5030091784004944,Texas,21349
AZLE ISD,4809200,0.0012313358329820619,Texas,2028
BASTROP ISD,4809570,0.2429054645701209,Texas,3822
BEAUMONT ISD,4809670,0.4056169926465014,TEXAS,4877
BELTON ISD,4809860,0.0,Texas,2554
BIRDVILLE ISD,4810230,0.2652746462002036,Texas,7063
BOERNE ISD,4810710,0.007363272723889036,Texas,3248
BRAZOSPORT ISD,4811190,0.20504116640071732,Texas,3366
BROWNSVILLE ISD,4811680,0.25687162376866857,Texas,12700
BRYAN ISD,4811790,0.13428741671752353,Texas,4814
BURLESON ISD,4812180,0.008049362252134267,Texas,4091
CANYON ISD,4812810,0.1672851111473957,Texas,3069
CARROLLTON-FARMERS BRANCH ISD,4813050,0.18243229984301412,Texas,7202
CEDAR HILL ISD,4813230,0.15428849902534114,Texas,2625
CHANNELVIEW ISD,4813590,0.04006143298701048,Texas,2937
CLEAR CREEK ISD,4814280,0.19029770287381056,Texas,13221
CLEBURNE ISD,4814310,0.0034485089597611103,Texas,2017
CLEVELAND ISD,4814370,0.008006099885627144,Texas,2924
CLINT ISD,4814430,0.07473937449879711,Texas,3542
COMAL ISD,4814730,0.12281068043001828,Texas,7461
CONROE ISD,4815000,0.18975656397589358,Texas,20672
LUBBOCK-COOPER ISD,4815180,0.004325234561490809,Texas,2110
COPPELL ISD,4815210,0.06920433291052548,Texas,4220
COPPERAS COVE ISD,4815240,0.004162498105199319,Texas,2366
CORPUS CHRISTI ISD,4815270,0.18333749722407283,Texas,10621
CROWLEY ISD,4815910,0.12820703195894997,Texas,5074
CYPRESS-FAIRBANKS ISD,4816110,0.3871972922591693,Texas,37567
DALLAS ISD,4816230,0.5244425600075378,Texas,41816
DEL VALLE ISD,4816620,0.01369345640636251,Texas,3565
DENTON ISD,4816740,0.17513724165776173,Texas,9746
DESOTO ISD,4816860,0.012136815005516756,TEXAS,2769
DICKINSON ISD,4817070,0.003025531783520139,Texas,3570
DONNA ISD,4817390,0.1974358974358974,Texas,4166
DUNCANVILLE ISD,4817640,0.012425632408374597,Texas,4637
EAGLE MT-SAGINAW ISD,4817700,0.1390350711946917,Texas,7053
EAGLE PASS ISD,4817730,0.23263403263403262,Texas,4323
EANES ISD,4817760,0.0028015106237666678,TEXAS,2848
EAST CENTRAL ISD,4817850,0.008205494113449906,Texas,3233
ECTOR COUNTY ISD,4818000,0.2595466859331735,Texas,8851
EDGEWOOD ISD,4818150,0.14125,Texas,2415
EDINBURG CISD,4818180,0.24691109019467233,Texas,10024
EL PASO ISD,4818300,0.2541004567502763,Texas,17838
FORNEY ISD,4819560,0.25238590396698646,Texas,4299
FORT BEND ISD,4819650,0.3182838149989067,TEXAS,25657
FORT WORTH ISD,4819700,0.5060726394912541,Texas,23767
FRISCO ISD,4820010,0.14501933378261025,TEXAS,20465
GALENA PARK ISD,4820250,0.030770034667416228,Texas,6859
GALVESTON ISD,4820280,0.007335949822103196,Texas,2140
GARLAND ISD,4820340,0.32013183652759436,Texas,17271
GEORGETOWN ISD,4820600,0.24716540664120637,Texas,4160
GOOSE CREEK CISD,4821150,0.11212915612344687,Texas,7075
GRANBURY ISD,4821390,0.00045060569429799385,Texas,2134
GRAND PRAIRIE ISD,4821420,0.16134367031897923,Texas,9946
GRAPEVINE-COLLEYVILLE ISD,4821660,0.11936156991715713,Texas,5447
HARLANDALE ISD,4822470,0.13986394557823129,Texas,3750
HARLINGEN CISD,4822530,0.03534968339124806,Texas,4351
HOUSTON ISD,4823640,0.5535495291785951,Texas,51321
HUMBLE ISD,4823910,0.433649637724698,Texas,15369
HUNTSVILLE ISD,4824030,0.01507359812106518,Texas,3937
HURST-EULESS-BEDFORD ISD,4824060,0.14951773608818808,Texas,5030
IRVING ISD,4824420,0.0825744306822806,Texas,9811
JUDSON ISD,4824990,0.17163842200305596,Texas,7180
KATY ISD,4825170,0.268839519965091,Texas,25202
KELLER ISD,4825260,0.20283334329088132,Texas,11397
KILLEEN ISD,4825660,0.15086835934421872,Texas,11272
KLEIN ISD,4825740,0.24906153966635913,Texas,17537
LA JOYA ISD,4826130,0.2635024549918167,Texas,7956
LA PORTE ISD,4826190,0.05121164526746264,Texas,2165
LAMAR CISD,4826580,0.298063908106553,Texas,10699
LAREDO ISD,4826790,0.20270261274754536,Texas,6034
LEANDER ISD,4827030,0.12027981955509595,Texas,13531
LEWISVILLE ISD,4827300,0.37323921917378594,Texas,16618
LONGVIEW ISD,4828110,0.004370593665498492,Texas,2296
LOS FRESNOS CISD,4828290,0.0054644808743169425,Texas,3214
LUBBOCK ISD,4828500,0.17174242028703468,Texas,7619
LUFKIN ISD,4828550,0.005100799443865099,Texas,2204
MAGNOLIA ISD,4828740,0.04448854250731697,Texas,4381
MANOR ISD,4828890,0.16657215557978916,Texas,2926
MANSFIELD ISD,4828920,0.29624969489438924,Texas,11841
MCALLEN ISD,4829670,0.1809916464688388,Texas,6777
MCKINNEY ISD,4829850,0.14340104867556797,Texas,7916
MESQUITE ISD,4830390,0.1266117935042716,Texas,11469
MIDLAND ISD,4830570,0.07340091789709491,Texas,5201
MIDLOTHIAN ISD,4830600,0.09296202095299319,Texas,3273
MISSION CISD,4831040,0.21388394715924147,Texas,4584
MONTGOMERY ISD,4831260,0.006687343587185951,TEXAS,3141
NEW BRAUNFELS ISD,4832370,0.020361870325760856,Texas,2034
NEW CANEY ISD,4832400,0.0505325520304453,Texas,4999
NORTH EAST ISD,4832940,0.21698974148127956,Texas,20096
NORTHSIDE ISD,4833120,0.2216857612356607,Texas,32413
NORTHWEST ISD,4833180,0.07201064475891264,Texas,8126
PASADENA ISD,4834320,0.15880601901000346,Texas,14476
PEARLAND ISD,4834440,0.07563183050615012,Texas,6929
PFLUGERVILLE ISD,4834830,0.22020506792010475,Texas,8075
PHARR-SAN JUAN-ALAMO ISD,4834860,0.07895160770668211,Texas,8931
PLANO ISD,4835100,0.1398586438277149,Texas,8627
PROSPER ISD,4836000,0.1581493298468586,Texas,5799
RICHARDSON ISD,4837020,0.16372208704606417,Texas,10447
RIO GRANDE CITY GRULLA ISD,4837140,0.7553882996920972,TEXAS,2926
SOUTH TEXAS ISD,4837150,0.39703628220827375,Texas,3102
ROCKWALL ISD,4837650,0.11857998409575118,Texas,5797
ROUND ROCK ISD,4838080,0.09521843770528388,Texas,15131
SAN ANGELO ISD,4838700,0.13959904565179101,Texas,4201
SAN ANTONIO ISD,4838730,0.21992312996024468,Texas,12702
SAN BENITO CISD,4838790,0.03985127964480377,Texas,2144
SAN FELIPE-DEL RIO CISD,4838900,0.010961795132481116,TEXAS,2989
SCHERTZ-CIBOLO-U CITY ISD,4839480,0.03833705357142855,TEXAS,5344
SEGUIN ISD,4839690,0.006186669009547233,Texas,2130
SHARYLAND ISD,4839930,0.1798758434547908,Texas,3364
SHELDON ISD,4839990,0.006614173228346438,Texas,3288
SHERMAN ISD,4840080,0.00811147356974991,Texas,2242
SOCORRO ISD,4840710,0.17505465738450032,Texas,15861
SOUTHWEST ISD,4840950,0.22457925079496396,TEXAS,4303
SPRING BRANCH ISD,4841100,0.5633189304117344,Texas,10353
SPRING ISD,4841220,0.3187439855200853,Texas,9705
TEMPLE ISD,4842330,0.01171210671076842,Texas,2364
TEXARKANA ISD,4842480,0.03798571780349669,TEXAS,2085
TEXAS CITY ISD,4842510,0.20764643552401366,TEXAS,2445
TOMBALL ISD,4842960,0.024963292386453395,Texas,5670
TYLER ISD,4843470,0.5181818181818182,TEXAS,5075
UNITED ISD,4843650,0.3650748205832952,Texas,13170
VICTORIA ISD,4844150,0.13458609108007552,Texas,3885
WACO ISD,4844280,0.171012993884877,Texas,3775
WAXAHACHIE ISD,4844730,0.004731420472018113,Texas,3224
WESLACO ISD,4844960,0.27111227336122734,Texas,4828
WICHITA FALLS ISD,4845780,0.2528498927799083,TEXAS,3724
WILLIS ISD,4845900,0.0025163021752359392,Texas,2507
WYLIE ISD,4846530,0.025436522681213526,Texas,5443
YSLETA ISD,4846680,0.3078303886014833,Texas,13070
Alpine District,4900030,0.17953040612382842,Utah,20556
Box Elder District,4900090,0.08657539674264386,Utah,2823
Canyons District,4900142,0.2728608789303918,Utah,11142
Davis District,4900210,0.16944249385679155,Utah,17932
Granite District,4900360,0.31651467594321114,Utah,19850
Iron District,4900390,0.1368368355519043,Utah,2978
Jordan District,4900420,0.23587066879970606,Utah,14553
Nebo District,4900630,0.10605082667457183,Utah,7726
Ogden City District,4900720,0.09640176808050413,Utah,2579
Provo District,4900810,0.12332271718676674,Utah,4646
Salt Lake District,4900870,0.2575627418831056,Utah,7108
Tooele District,4901050,0.18016306319378944,Utah,5058
Uintah District,4901080,0.0028728239430580796,Utah,2035
Washington District,4901140,0.2688265538675036,UTAH,8195
Weber District,4901200,0.24078902865442098,Utah,7914
ALBEMARLE CO PBLC SCHS,5100090,0.2502557332474219,Virginia,4468
ARLINGTON CO PBLC SCHS,5100270,0.28074029789689386,Virginia,8019
AUGUSTA CO PBLC SCHS,5100300,0.1445607242571189,Virginia,3187
BEDFORD CO PBLC SCHS,5100360,0.09995149711194529,Virginia,2915
CAMPBELL CO PBLC SCHS,5100600,0.15518502380878277,Virginia,2913
CHESAPEAKE CITY PBLC SCHS,5100810,0.32971961008148526,Virginia,13272
CHESTERFIELD CO PBLC SCHS,5100840,0.2810645988639909,Virginia,20173
CULPEPER CO PBLC SCHS,5101050,0.04901324426799425,Virginia,2761
FAIRFAX CO PBLC SCHS,5101260,0.23864420494648156,Virginia,62556
FAUQUIER CO PBLC SCHS,5101320,0.18660583834475758,Virginia,3738
FREDERICK CO PBLC SCHS,5101470,0.22188962413682262,Virginia,4561
HAMPTON CITY PBLC SCHS,5101800,0.28912803033127465,Virginia,6026
HANOVER CO PBLC SCHS,5101830,0.1081297398079176,Virginia,5693
HENRICO CO PBLC SCHS,5101890,0.419948520098818,Virginia,16198
HENRY CO PBLC SCHS,5101920,0.055972157165117886,Virginia,2178
LOUDOUN CO PBLC SCHS,5102250,0.19992574882895278,Virginia,18276
LYNCHBURG CITY PBLC SCHS,5102340,0.12140654463781694,Virginia,2425
MONTGOMERY CO PBLC SCHS,5102520,0.1540955326056818,Virginia,3075
NEWPORT NEWS CITY PBLC SCHS,5102640,0.24321143470079645,Virginia,7976
NORFOLK CITY PBLC SCHS,5102670,0.18816846871234683,Virginia,7365
PITTSYLVANIA CO PBLC SCHS,5102940,0.12982813278624217,Virginia,2632
PORTSMOUTH CITY PBLC SCHS,5103000,0.2577789388134216,Virginia,3770
PRINCE WILLIAM CO PBLC SCHS,5103130,0.39367962723029004,Virginia,27839
RICHMOND CITY PBLC SCHS,5103240,0.41382362396598205,Virginia,5741
ROANOKE CITY PBLC SCHS,5103300,0.33389323402951343,Virginia,3859
ROANOKE CO PBLC SCHS,5103330,0.20426649881638181,Virginia,4485
ROCKINGHAM CO PBLC SCHS,5103390,0.16163320652977392,Virginia,3669
SPOTSYLVANIA CO PBLC SCHS,5103640,0.19040448613373673,Virginia,7869
STAFFORD CO PBLC SCHS,5103660,0.18212573282707784,Virginia,10111
SUFFOLK CITY PBLC SCHS,5103710,0.1380206000895656,Virginia,4422
VA BEACH CITY PBLC SCHS,5103840,0.2702401204239247,Virginia,20553
WASHINGTON CO PBLC SCHS,5103900,0.20376007761014286,Virginia,2183
WILLIAMSBURG-JAMES CITY PBLC SCHS,5104020,0.08676278102864185,Virginia,3704
YORK CO PBLC SCHS,5104150,0.07814424899312959,Virginia,4073
Auburn School District,5300300,0.09374221219553784,Washington,5421
Battle Ground School District,5300380,0.19996393678485613,Washington,3419
Bellevue School District,5300390,0.16472336369755308,Washington,7147
Bellingham School District,5300420,0.13700022722323735,Washington,3865
Bethel School District,5300480,0.19419758473222204,WASHINGTON,6669
Camas School District,5300810,0.06770604633634648,Washington,2375
Central Kitsap School District,5301080,0.17053545406556264,Washington,3760
Central Valley School District,5301110,0.07435694239214317,Washington,4500
Clover Park School District,5301410,0.1923923320554528,Washington,3614
Edmonds School District,5302400,0.09596695821185616,WASHINGTON,6356
Everett School District,5302670,0.057373539273158594,Washington,5815
Evergreen School District (Clark),5302700,0.09363425689154238,Washington,7811
Federal Way School District,5302820,0.09578728249275906,Washington,6587
Franklin Pierce School District,5302940,0.07644152213713407,Washington,2223
Highline School District,5303540,0.2803462987761203,Washington,6072
Issaquah School District,5303750,0.09040224320318921,Washington,6404
Kennewick School District,5303930,0.15864708824469442,Washington,5928
Kent School District,5303960,0.205212304235444,Washington,7708
Lake Stevens School District,5304200,0.0,Washington,2094
Lake Washington School District,5304230,0.14332111052907281,Washington,9101
Longview School District,5304470,0.09876923076923078,Washington,2050
Marysville School District,5304860,0.08537518756860729,Washington,3099
Mead School District,5304920,0.03201537131238672,WASHINGTON,3338
Monroe School District,5305130,0.050008790328185886,Washington,2024
Moses Lake School District,5305220,0.035647849018046324,Washington,2616
Mount Vernon School District,5305400,0.1026581742055559,Washington,2162
Mukilteo School District,5305430,0.21515948008951916,Washington,4678
North Thurston Public Schools,5305850,0.05589670100333569,WASHINGTON,4429
Northshore School District,5305910,0.17519920817207452,Washington,6982
Olympia School District,5306180,0.07312589140526353,Washington,3395
Pasco School District,5306570,0.19015350642017514,Washington,5789
Peninsula School District,5306690,0.03873369392300352,Washington,2945
Puyallup School District,5306960,0.07144850578704849,Washington,5054
Quillayute Valley School District,5307020,0.05054892336482688,Washington,2055
Renton School District,5307230,0.23408387625348046,Washington,4172
Richland School District,5307320,0.045259631580785435,Washington,4167
Seattle School District No. 1,5307710,0.41613805622239525,Washington,15545
Shoreline School District,5307920,0.02057582566385799,Washington,3042
Snohomish School District,5308020,0.09546198387666806,Washington,3408
Snoqualmie Valley School District,5308040,0.010381967577170748,Washington,2149
South Kitsap School District,5308160,0.0012723289405949315,Washington,2583
Spokane School District,5308250,0.1003813174942465,Washington,8545
Sumner School District,5308610,0.024823482521434403,Washington,3317
Sunnyside School District,5308670,0.0014713094654242014,WASHINGTON,2182
Tacoma School District,5308700,0.3325521642353004,Washington,8427
Tahoma School District,5308760,0.004496235900786646,WASHINGTON,2759
Tumwater School District,5309100,0.03197009674582234,Washington,2176
Vancouver School District,5309270,0.26625413068168297,Washington,7192
Wenatchee School District,5309660,0.031708859310802605,Washington,2382
Yakima School District,5310110,0.229960349571128,Washington,5275
BERKELEY COUNTY SCHOOLS,5400060,0.16926691910843292,West Virginia,5965
CABELL COUNTY SCHOOLS,5400180,0.38792026459888784,West Virginia,3542
HARRISON COUNTY SCHOOLS,5400510,0.12706254918386514,West Virginia,3134
JEFFERSON COUNTY SCHOOLS,5400570,0.009590808670795342,West Virginia,2793
KANAWHA COUNTY SCHOOLS,5400600,0.3588088259855905,West Virginia,7769
MARION COUNTY SCHOOLS,5400720,0.3214687181267768,West Virginia,2257
MERCER COUNTY SCHOOLS,5400840,0.3180055677072977,West Virginia,2516
MONONGALIA COUNTY SCHOOLS,5400930,0.2199075217610386,West Virginia,3576
PUTNAM COUNTY SCHOOLS,5401200,0.15930356193514086,West Virginia,2897
RALEIGH COUNTY SCHOOLS,5401230,0.49312693613373915,West Virginia,3203
WOOD COUNTY SCHOOLS,5401620,0.14360608039479164,West Virginia,3918
Appleton Area School District,5500390,0.12996140618901958,Wisconsin,4680
Elmbrook School District,5501770,0.0884954444572506,Wisconsin,2545
Eau Claire Area School District,5504050,0.04071857285067494,Wisconsin,3278
Green Bay Area Public School District,5505820,0.16916427535777306,Wisconsin,5578
Janesville School District,5507020,0.0784674962554375,Wisconsin,3064
Kenosha School District,5507320,0.14609145145472377,Wisconsin,6260
Madison Metropolitan School District,5508520,0.18057689102881547,WISCONSIN,7915
McFarland School District,5508910,0.2303430123744703,WISCONSIN,2156
Middleton-Cross Plains Area School District,5509510,0.015046566682325267,Wisconsin,2376
Milwaukee School District,5509600,0.4397703858019421,Wisconsin,17394
New Berlin School District,5510470,0.033464373602260566,Wisconsin,2111
Oshkosh Area School District,5511190,0.17468723382194007,Wisconsin,2870
Racine Unified School District,5512360,0.1965843552818136,Wisconsin,5540
Sheboygan Area School District,5513650,0.11197908709748602,Wisconsin,3074
Sun Prairie Area School District,5514640,0.05455005754520715,Wisconsin,3135
Waukesha School District,5515780,0.23747345255176183,Wisconsin,4394
Wausau School District,5515900,0.05178095500676141,Wisconsin,2493
Wauwatosa School District,5515990,0.12732477597927092,Wisconsin,2148
West Allis-West Milwaukee School District,5516260,0.1854398618026141,Wisconsin,2470
West Bend School District,5516290,0.024726860441146154,Wisconsin,2094
Campbell County School District #1,5601470,0.12851545006717416,Wyoming,2673
Laramie County School District #1,5601980,0.21226361193027946,Wyoming,4321
Natrona County School District #1,5604510,0.003329459386086135,Wyoming,4066
